News,MENTIONS,Company
19105,MENTIONS,0000093556
19106,MENTIONS,0001043219
19106,MENTIONS,0000072971
19107,MENTIONS,0001609253
19107,MENTIONS,0000893538
19108,MENTIONS,0000886982
19109,MENTIONS,0000831001
19109,MENTIONS,0000895421
19110,MENTIONS,0000006201
19111,MENTIONS,0000886982
19112,MENTIONS,0000831001
19113,MENTIONS,0000908255
19113,MENTIONS,0001019849
19114,MENTIONS,0000831001
19114,MENTIONS,0001019849
19115,MENTIONS,0000004977
19115,MENTIONS,0001018979
19115,MENTIONS,0001137774
19115,MENTIONS,0000086312
19115,MENTIONS,0000005513
19116,MENTIONS,0001841666
19116,MENTIONS,0000024545
19117,MENTIONS,0001065088
19118,MENTIONS,0000812074
19119,MENTIONS,0000006201
19121,MENTIONS,0000277948
19122,MENTIONS,0000944695
19124,MENTIONS,0001374310
19125,MENTIONS,0000916365
19128,MENTIONS,0000766421
19129,MENTIONS,0000024545
19130,MENTIONS,0001841666
19131,MENTIONS,0000072971
19132,MENTIONS,0000036966
19133,MENTIONS,0000912242
19135,MENTIONS,0001633917
19231,MENTIONS,0000012927
19237,MENTIONS,0001374310
19237,MENTIONS,0001571949
19241,MENTIONS,0000916365
19242,MENTIONS,0000001750
19251,MENTIONS,0000001750
19262,MENTIONS,0000886982
19264,MENTIONS,0000006201
19445,MENTIONS,0000320193
19445,MENTIONS,0000797468
19473,MENTIONS,0000789019
19473,MENTIONS,0001045810
19475,MENTIONS,0001045810
19496,MENTIONS,0000813672
19496,MENTIONS,0000789019
19496,MENTIONS,0001045810
19496,MENTIONS,0001318605
19501,MENTIONS,0000034088
19517,MENTIONS,0001133421
19536,MENTIONS,0000946581
19546,MENTIONS,0001048911
19552,MENTIONS,0000085961
19556,MENTIONS,0001045810
19566,MENTIONS,0000891103
19569,MENTIONS,0000766421
19571,MENTIONS,0001571949
19572,MENTIONS,0000007084
19593,MENTIONS,0000886982
19593,MENTIONS,0001318605
19596,MENTIONS,0001318605
19606,MENTIONS,0001675149
19607,MENTIONS,0001133421
19608,MENTIONS,0001345016
19624,MENTIONS,0000080661
19624,MENTIONS,0000912615
19625,MENTIONS,0000912463
19629,MENTIONS,0000831001
19633,MENTIONS,0001097864
19633,MENTIONS,0000085961
19633,MENTIONS,0001035002
19636,MENTIONS,0001253986
19646,MENTIONS,0000899051
19679,MENTIONS,0000034088
19680,MENTIONS,0001065088
19690,MENTIONS,0000882095
19706,MENTIONS,0000882095
19724,MENTIONS,0001045810
19731,MENTIONS,0000002488
19731,MENTIONS,0000886982
19731,MENTIONS,0000895421
19735,MENTIONS,0000093410
19735,MENTIONS,0001090012
19735,MENTIONS,0001025378
19750,MENTIONS,0001156375
19754,MENTIONS,0001841666
19760,MENTIONS,0000050863
19760,MENTIONS,0000789019
19760,MENTIONS,0000723125
19760,MENTIONS,0001045810
19771,MENTIONS,0000036104
19797,MENTIONS,0001590895
19797,MENTIONS,0000789570
19805,MENTIONS,0000829224
19810,MENTIONS,0001166691
19811,MENTIONS,0000040545
19818,MENTIONS,0001318605
19829,MENTIONS,0001413329
19833,MENTIONS,0000047217
19857,MENTIONS,0001043277
19868,MENTIONS,0000789019
19868,MENTIONS,0001045810
19868,MENTIONS,0001341439
19913,MENTIONS,0000732717
19914,MENTIONS,0000091576
19919,MENTIONS,0001035443
19926,MENTIONS,0001633917
19931,MENTIONS,0001527166
19931,MENTIONS,0000766704
19932,MENTIONS,0000906553
19947,MENTIONS,0001374310
19947,MENTIONS,0001156375
19947,MENTIONS,0001120193
19964,MENTIONS,0001166691
19973,MENTIONS,0000016040
19981,MENTIONS,0000882095
20004,MENTIONS,0000093410
20004,MENTIONS,0000034088
20007,MENTIONS,0000093410
20009,MENTIONS,
20016,MENTIONS,0000004904
20016,MENTIONS,0000827052
20017,MENTIONS,0001163165
20017,MENTIONS,0000093410
20018,MENTIONS,0001163165
20018,MENTIONS,0000797468
20018,MENTIONS,
20021,MENTIONS,0001163165
20021,MENTIONS,0000797468
20052,MENTIONS,0001324404
20052,MENTIONS,0001285785
20053,MENTIONS,0001324404
20055,MENTIONS,0001324404
20085,MENTIONS,0001374310
20086,MENTIONS,0001374310
20086,MENTIONS,0001156375
20088,MENTIONS,0001156375
20088,MENTIONS,0001571949
20088,MENTIONS,0001120193
20196,MENTIONS,0000320193
20196,MENTIONS,0000789019
20199,MENTIONS,0000886982
20203,MENTIONS,0001675149
20210,MENTIONS,0000034088
20213,MENTIONS,0000093410
20224,MENTIONS,0001156375
20227,MENTIONS,0001675149
20236,MENTIONS,0000885978
20240,MENTIONS,0000093410
20240,MENTIONS,0000034088
20245,MENTIONS,0001701605
20252,MENTIONS,0000034088
20264,MENTIONS,0000021344
20271,MENTIONS,0000034088
20295,MENTIONS,0000732717
20300,MENTIONS,0000732717
20339,MENTIONS,0000277948
20339,MENTIONS,0000702165
20339,MENTIONS,0000100885
20347,MENTIONS,0000277948
20347,MENTIONS,0000100885
20366,MENTIONS,
20366,MENTIONS,0000104169
20376,MENTIONS,0000093410
20477,MENTIONS,0000764478
20492,MENTIONS,0000899051
20580,MENTIONS,0000906345
20597,MENTIONS,0000016732
20597,MENTIONS,0000040704
20603,MENTIONS,0000909832
20603,MENTIONS,0000104169
20609,MENTIONS,0000874766
20609,MENTIONS,0000086312
20624,MENTIONS,0001133421
20679,MENTIONS,0000886982
20681,MENTIONS,0000789019
20683,MENTIONS,0000320193
20683,MENTIONS,0000789019
20683,MENTIONS,0001403161
20713,MENTIONS,0000842162
20714,MENTIONS,0001766502
20718,MENTIONS,0001385280
20727,MENTIONS,0001413329
20734,MENTIONS,0000829224
20742,MENTIONS,0000001750
20743,MENTIONS,0001133421
20749,MENTIONS,0001058090
20749,MENTIONS,0000021344
20765,MENTIONS,0000935703
20769,MENTIONS,0000072741
20775,MENTIONS,0001326380
20783,MENTIONS,0001318605
20788,MENTIONS,0001163165
20788,MENTIONS,0000093410
20788,MENTIONS,0001336917
20792,MENTIONS,0001169561
20798,MENTIONS,0001111335
20802,MENTIONS,0000946581
20835,MENTIONS,0001371285
20849,MENTIONS,0001324424
20892,MENTIONS,0000789019
20892,MENTIONS,0001045810
20899,MENTIONS,0000310158
20910,MENTIONS,0000320187
20910,MENTIONS,0000104169
20914,MENTIONS,0000789019
20934,MENTIONS,0001045810
20935,MENTIONS,0001045810
20937,MENTIONS,0001045810
20989,MENTIONS,0000702165
20989,MENTIONS,0000100885
21033,MENTIONS,0001571949
21046,MENTIONS,0000320193
21046,MENTIONS,0001018724
21047,MENTIONS,0000946581
21083,MENTIONS,0000004904
21083,MENTIONS,0000715957
21083,MENTIONS,0000753308
21117,MENTIONS,0001219601
21117,MENTIONS,0001166691
21121,MENTIONS,0000831001
21121,MENTIONS,0000072971
21129,MENTIONS,0000350698
21130,MENTIONS,0001018724
21130,MENTIONS,0001013488
21162,MENTIONS,0000723125
21166,MENTIONS,0001108524
21166,MENTIONS,0000789019
21173,MENTIONS,0000712515
21173,MENTIONS,0000946581
21211,MENTIONS,0000202058
21214,MENTIONS,0000789019
21216,MENTIONS,0001164727
21218,MENTIONS,0001527166
21223,MENTIONS,0001285785
21247,MENTIONS,0000702165
21273,MENTIONS,0001701605
21273,MENTIONS,0000087347
21276,MENTIONS,0001390777
21278,MENTIONS,0000732717
21288,MENTIONS,0001120193
21292,MENTIONS,0000021665
21313,MENTIONS,0000712515
21313,MENTIONS,0000946581
21335,MENTIONS,0000320193
21336,MENTIONS,0001045810
21342,MENTIONS,0001530721
21364,MENTIONS,0001326380
21391,MENTIONS,0000007084
21392,MENTIONS,0000007084
21395,MENTIONS,0000007084
21402,MENTIONS,0000109563
21402,MENTIONS,0000790051
21438,MENTIONS,0001783180
21440,MENTIONS,0001783180
21454,MENTIONS,0000895421
21481,MENTIONS,0001495932
21489,MENTIONS,0000020212
21489,MENTIONS,0000861884
21491,MENTIONS,0000789570
21497,MENTIONS,0000789570
21499,MENTIONS,0000789570
21504,MENTIONS,0000789570
21507,MENTIONS,0000789570
21532,MENTIONS,0000086312
21536,MENTIONS,0001596532
21536,MENTIONS,0000789019
21536,MENTIONS,0001373715
21536,MENTIONS,0001045810
21541,MENTIONS,0000018230
21541,MENTIONS,0000315189
21551,MENTIONS,0000006845
21551,MENTIONS,0000315189
21556,MENTIONS,0000018230
21583,MENTIONS,0000018230
21586,MENTIONS,0000018230
21605,MENTIONS,0001318605
21606,MENTIONS,0001045810
21606,MENTIONS,0001318605
21608,MENTIONS,0000789019
21614,MENTIONS,0000789019
21614,MENTIONS,0001318605
21616,MENTIONS,0000320193
21616,MENTIONS,0001108524
21616,MENTIONS,0001045810
21666,MENTIONS,0000002969
21666,MENTIONS,0001306830
21666,MENTIONS,0000915389
21728,MENTIONS,0001413329
21786,MENTIONS,0000023217
21837,MENTIONS,0000875320
21840,MENTIONS,0000732717
21840,MENTIONS,0001283699
21845,MENTIONS,0001050915
21845,MENTIONS,0001318605
21851,MENTIONS,0000875045
21872,MENTIONS,0000002488
21872,MENTIONS,0001156375
21872,MENTIONS,0000789019
21872,MENTIONS,0001318605
21894,MENTIONS,0000789019
21895,MENTIONS,0000320193
21895,MENTIONS,0001324424
21895,MENTIONS,0000789019
21896,MENTIONS,0000320193
21896,MENTIONS,0001018724
21896,MENTIONS,0000789019
21898,MENTIONS,0000789019
21899,MENTIONS,0000789019
21900,MENTIONS,0001108524
21900,MENTIONS,0000895421
21900,MENTIONS,0000789019
21901,MENTIONS,0000320193
21903,MENTIONS,0000050863
21903,MENTIONS,0000789019
21903,MENTIONS,0000723125
21903,MENTIONS,0001045810
21905,MENTIONS,0000789019
21905,MENTIONS,0001045810
21907,MENTIONS,0001108524
21907,MENTIONS,0000789019
21907,MENTIONS,0001045810
21908,MENTIONS,0001467373
21908,MENTIONS,0000789019
21922,MENTIONS,
21980,MENTIONS,0000887596
21983,MENTIONS,0001517175
22058,MENTIONS,0000033213
22059,MENTIONS,0001035002
22089,MENTIONS,0000093410
22089,MENTIONS,0001520006
22089,MENTIONS,0002074176
22091,MENTIONS,0000093410
22091,MENTIONS,0001539838
22091,MENTIONS,0001520006
22091,MENTIONS,
22108,MENTIONS,0001520006
22108,MENTIONS,0000073756
22130,MENTIONS,0000093410
22141,MENTIONS,0000093410
22142,MENTIONS,0000093410
22148,MENTIONS,0000093410
22174,MENTIONS,0000093410
22186,MENTIONS,0000093410
22187,MENTIONS,0000093410
22195,MENTIONS,0000093410
22196,MENTIONS,0000093410
22197,MENTIONS,0000093410
22218,MENTIONS,0000093410
22218,MENTIONS,0001090012
22218,MENTIONS,0001539838
22218,MENTIONS,0000034088
22255,MENTIONS,0000015615
22287,MENTIONS,0000320193
22291,MENTIONS,0001318605
22304,MENTIONS,0000882095
22306,MENTIONS,0001374310
22315,MENTIONS,0001571949
22329,MENTIONS,0000320193
22329,MENTIONS,0000829224
22330,MENTIONS,0000006201
22336,MENTIONS,0000895421
22339,MENTIONS,0000789019
22340,MENTIONS,0001530721
22340,MENTIONS,0000040545
22340,MENTIONS,0000066740
22349,MENTIONS,0000310158
22350,MENTIONS,0000320193
22357,MENTIONS,0000320193
22359,MENTIONS,0000886982
22365,MENTIONS,0000946581
22375,MENTIONS,0000789019
22380,MENTIONS,0000789019
22381,MENTIONS,0000789019
22383,MENTIONS,0000789019
22407,MENTIONS,0000001750
22425,MENTIONS,0000804328
22433,MENTIONS,0000789019
22433,MENTIONS,0001045810
22445,MENTIONS,0000829224
22449,MENTIONS,0001318605
22457,MENTIONS,0000002488
22457,MENTIONS,0000723125
22457,MENTIONS,0001045810
22465,MENTIONS,0000050863
22465,MENTIONS,0000723125
22465,MENTIONS,0001045810
22465,MENTIONS,0000804328
22474,MENTIONS,0000723125
22477,MENTIONS,0000006281
22480,MENTIONS,0000050863
22480,MENTIONS,0000723125
22480,MENTIONS,0001045810
22480,MENTIONS,0000097476
22517,MENTIONS,0001058090
22529,MENTIONS,0001058090
22587,MENTIONS,0001046311
22587,MENTIONS,0001468174
22590,MENTIONS,0000002488
22590,MENTIONS,0000018230
22590,MENTIONS,0000202058
22590,MENTIONS,0001133421
22590,MENTIONS,0001318605
22600,MENTIONS,0001400810
22600,MENTIONS,0000086312
22615,MENTIONS,0000086312
22617,MENTIONS,0001267238
22617,MENTIONS,0001400810
22618,MENTIONS,0000080661
22618,MENTIONS,0000084246
22618,MENTIONS,0000086312
22692,MENTIONS,0000020286
22692,MENTIONS,0001137774
22736,MENTIONS,0000827876
22764,MENTIONS,0001262039
22771,MENTIONS,0000050863
22778,MENTIONS,0000831001
22786,MENTIONS,0000886982
22788,MENTIONS,0000831001
22789,MENTIONS,0000831001
22799,MENTIONS,0000831001
22801,MENTIONS,0001390777
22801,MENTIONS,0000831001
22801,MENTIONS,0000895421
22812,MENTIONS,0000831001
22812,MENTIONS,0000811589
22812,MENTIONS,0000037808
22817,MENTIONS,0000831001
22817,MENTIONS,0000886982
22818,MENTIONS,0000831001
22821,MENTIONS,0000831001
22823,MENTIONS,0000831001
22823,MENTIONS,0000072971
22852,MENTIONS,0000831001
22853,MENTIONS,0000831001
22855,MENTIONS,0000886982
22856,MENTIONS,0000831001
22857,MENTIONS,0001352010
22857,MENTIONS,0000077476
22860,MENTIONS,0000072971
22862,MENTIONS,0000831001
22863,MENTIONS,0000831001
22867,MENTIONS,0000831001
22867,MENTIONS,0000886982
22870,MENTIONS,0000831001
22873,MENTIONS,0000831001
22873,MENTIONS,0000072971
22874,MENTIONS,0000831001
22944,MENTIONS,0000827876
22967,MENTIONS,0000764065
22984,MENTIONS,0000764065
22991,MENTIONS,0001163165
22991,MENTIONS,0001090012
22998,MENTIONS,0000034088
23006,MENTIONS,0000789019
23006,MENTIONS,0000797468
23008,MENTIONS,0000097745
23040,MENTIONS,0000002488
23040,MENTIONS,0000018230
23040,MENTIONS,0000050863
23048,MENTIONS,0000821002
23051,MENTIONS,0000879169
23055,MENTIONS,0000002488
23055,MENTIONS,0000804328
23062,MENTIONS,0000882095
23096,MENTIONS,0001070494
23097,MENTIONS,0000310158
23099,MENTIONS,0000310158
23100,MENTIONS,0000876167
23100,MENTIONS,0001403161
23101,MENTIONS,0001341439
23102,MENTIONS,0000886982
23110,MENTIONS,0000875045
23127,MENTIONS,0000793952
23128,MENTIONS,0001283699
23132,MENTIONS,0000018230
23133,MENTIONS,0001001316
23149,MENTIONS,0000912615
23159,MENTIONS,0000886982
23162,MENTIONS,0000886982
23166,MENTIONS,
23166,MENTIONS,0001283699
23166,MENTIONS,0001082554
23167,MENTIONS,0000886982
23168,MENTIONS,0000793952
23168,MENTIONS,0000066740
23172,MENTIONS,0000093410
23172,MENTIONS,0000886982
23192,MENTIONS,0000935703
23198,MENTIONS,0001551152
23219,MENTIONS,0001045810
23223,MENTIONS,0001029142
23230,MENTIONS,0001551306
23246,MENTIONS,0001064728
23253,MENTIONS,0001064728
23254,MENTIONS,0001064728
23256,MENTIONS,0001064728
23257,MENTIONS,0001070412
23270,MENTIONS,0001070412
23270,MENTIONS,0001315257
23354,MENTIONS,0000021344
23364,MENTIONS,0000021344
23364,MENTIONS,0000829224
23369,MENTIONS,0001551182
23440,MENTIONS,0000320187
23452,MENTIONS,0001633917
23454,MENTIONS,0001633917
23464,MENTIONS,0000829224
23490,MENTIONS,0000021665
23555,MENTIONS,0001166691
23558,MENTIONS,0001166691
23622,MENTIONS,0001166691
23622,MENTIONS,0001744489
23622,MENTIONS,0000732717
23629,MENTIONS,0001166691
23648,MENTIONS,0001166691
23668,MENTIONS,0001166691
23668,MENTIONS,0001324424
23671,MENTIONS,0001166691
23676,MENTIONS,0000726958
23683,MENTIONS,0001564708
23708,MENTIONS,0001163165
23710,MENTIONS,0000797468
23712,MENTIONS,0000007084
23713,MENTIONS,0001064728
23713,MENTIONS,0001571949
23714,MENTIONS,0001413329
23715,MENTIONS,0000007084
23722,MENTIONS,0000039263
23743,MENTIONS,0000004977
23743,MENTIONS,0000318154
23746,MENTIONS,0000317540
23749,MENTIONS,0000104169
23750,MENTIONS,0001048911
23750,MENTIONS,0000021344
23750,MENTIONS,0001090727
23751,MENTIONS,0000021344
23771,MENTIONS,0000320193
23771,MENTIONS,0000874761
23771,MENTIONS,0001045609
23773,MENTIONS,0000002488
23774,MENTIONS,0000832988
23774,MENTIONS,0000732717
23775,MENTIONS,0000310764
23782,MENTIONS,0001286681
23782,MENTIONS,0001048911
23785,MENTIONS,0001318605
23785,MENTIONS,0000072971
23786,MENTIONS,0000002488
23786,MENTIONS,0000050863
23786,MENTIONS,0001045810
23786,MENTIONS,0001403161
23800,MENTIONS,0000712515
23802,MENTIONS,0001739940
23805,MENTIONS,0000320193
23805,MENTIONS,0000721371
23815,MENTIONS,0001326380
23817,MENTIONS,0001341439
23817,MENTIONS,0000946581
23898,MENTIONS,0001133421
23910,MENTIONS,0001166691
23910,MENTIONS,0001744489
23924,MENTIONS,0000023217
23947,MENTIONS,0000023217
23960,MENTIONS,0000918646
23960,MENTIONS,0001396009
23980,MENTIONS,0000927628
23980,MENTIONS,
23980,MENTIONS,0000713676
23980,MENTIONS,0000072971
23985,MENTIONS,0000789019
23985,MENTIONS,0001045810
23985,MENTIONS,0001318605
23989,MENTIONS,0000732717
23989,MENTIONS,0001283699
24019,MENTIONS,0001163165
24029,MENTIONS,0001163165
24029,MENTIONS,0000315852
24036,MENTIONS,0001163165
24040,MENTIONS,0001163165
24043,MENTIONS,0001163165
24049,MENTIONS,0001048911
24085,MENTIONS,0000315189
24085,MENTIONS,0000882184
24085,MENTIONS,0000815556
24108,MENTIONS,0000006201
24108,MENTIONS,0001385280
24108,MENTIONS,0000909832
24118,MENTIONS,0000104169
24121,MENTIONS,0001744489
24121,MENTIONS,0000104169
24128,MENTIONS,0001060822
24130,MENTIONS,0001089063
24131,MENTIONS,0001089063
24131,MENTIONS,0000089800
24172,MENTIONS,0001075531
24172,MENTIONS,0000037996
24179,MENTIONS,0001744489
24201,MENTIONS,0000077476
24223,MENTIONS,0001513761
24253,MENTIONS,0000023217
24253,MENTIONS,0000040704
24253,MENTIONS,0001637459
24278,MENTIONS,0001018724
24278,MENTIONS,0000789019
24282,MENTIONS,0000794170
24295,MENTIONS,0000040545
24317,MENTIONS,0000024545
24334,MENTIONS,0001144980
24334,MENTIONS,0000900075
24338,MENTIONS,0000900075
24339,MENTIONS,0000900075
24340,MENTIONS,0000900075
24404,MENTIONS,0001163165
24458,MENTIONS,0000277948
24458,MENTIONS,0000100885
24459,MENTIONS,0000016732
24461,MENTIONS,0000072971
24462,MENTIONS,0000021076
24462,MENTIONS,0000016732
24463,MENTIONS,0000104169
24464,MENTIONS,0001722684
24465,MENTIONS,0000040545
24466,MENTIONS,0000921738
24467,MENTIONS,0000882095
24468,MENTIONS,0001326380
24468,MENTIONS,0000104169
24469,MENTIONS,0000021076
24470,MENTIONS,0001075531
24470,MENTIONS,0001289460
24471,MENTIONS,0000882095
24473,MENTIONS,0000093410
24473,MENTIONS,0000034088
24474,MENTIONS,0001760965
24474,MENTIONS,0000103379
24475,MENTIONS,0000909832
24476,MENTIONS,0001633917
24476,MENTIONS,0001403161
24476,MENTIONS,0000104169
24478,MENTIONS,0000829224
24480,MENTIONS,0000046080
24482,MENTIONS,0001166691
24482,MENTIONS,0001744489
24482,MENTIONS,0000732717
24483,MENTIONS,0000012927
24483,MENTIONS,0000097210
24484,MENTIONS,0000789570
24486,MENTIONS,0000066740
24487,MENTIONS,0001551152
24487,MENTIONS,0000882095
24488,MENTIONS,0000829224
24488,MENTIONS,0000100493
24492,MENTIONS,0000320193
24492,MENTIONS,0001318605
24500,MENTIONS,0000034088
24502,MENTIONS,0001408198
24516,MENTIONS,0001755672
24528,MENTIONS,0000909832
24530,MENTIONS,0000909832
24530,MENTIONS,0000104169
24557,MENTIONS,0000909832
24559,MENTIONS,0000909832
24559,MENTIONS,0000104169
24571,MENTIONS,0000858470
24571,MENTIONS,0001090012
24597,MENTIONS,0000909832
24598,MENTIONS,0000002488
24601,MENTIONS,0001308547
24603,MENTIONS,0000829224
24604,MENTIONS,0000789019
24605,MENTIONS,0001075531
24615,MENTIONS,0001318605
24625,MENTIONS,0000885639
24628,MENTIONS,0000789570
24631,MENTIONS,0001318605
24638,MENTIONS,0001045810
24641,MENTIONS,0001744489
24641,MENTIONS,0000021344
24641,MENTIONS,0000104169
24641,MENTIONS,0000034088
24649,MENTIONS,0001090012
24649,MENTIONS,
24650,MENTIONS,0000789019
24654,MENTIONS,0000831001
24654,MENTIONS,0001163165
24654,MENTIONS,0000821189
24654,MENTIONS,
24664,MENTIONS,0000946581
24666,MENTIONS,0000789570
24670,MENTIONS,0000882095
24693,MENTIONS,0000072971
24703,MENTIONS,0000310158
24713,MENTIONS,0000084748
24714,MENTIONS,0000001800
24714,MENTIONS,0000084748
24731,MENTIONS,0000040545
24737,MENTIONS,0000320187
24737,MENTIONS,0001413329
24741,MENTIONS,0000001800
24741,MENTIONS,0001906324
24742,MENTIONS,0000001800
24780,MENTIONS,0001628369
24790,MENTIONS,0000886982
24790,MENTIONS,0000895421
24814,MENTIONS,0001039684
24824,MENTIONS,0000007084
24825,MENTIONS,0000007084
24826,MENTIONS,0000007084
24829,MENTIONS,0001262039
24852,MENTIONS,0001520006
24853,MENTIONS,0001163165
24859,MENTIONS,0001090012
24859,MENTIONS,0001520006
24859,MENTIONS,0000797468
24863,MENTIONS,
24863,MENTIONS,0001520006
24869,MENTIONS,0000021665
24872,MENTIONS,0000021665
24874,MENTIONS,0001679049
24877,MENTIONS,0001513761
24883,MENTIONS,0000063296
24887,MENTIONS,0000002488
24887,MENTIONS,0001045810
24889,MENTIONS,0001571949
24891,MENTIONS,0000753308
24891,MENTIONS,0000106040
24892,MENTIONS,0000002488
24892,MENTIONS,0001156375
24893,MENTIONS,0000002488
24904,MENTIONS,0001403161
24909,MENTIONS,0001633917
24912,MENTIONS,
24913,MENTIONS,0000827876
24914,MENTIONS,
24917,MENTIONS,0000909832
24917,MENTIONS,0001108524
24917,MENTIONS,0001045450
24917,MENTIONS,0001403161
24917,MENTIONS,
24920,MENTIONS,0001045810
24920,MENTIONS,0001633917
24923,MENTIONS,0001374310
24923,MENTIONS,0001156375
24923,MENTIONS,0001403161
24924,MENTIONS,0001374310
24924,MENTIONS,0001156375
24924,MENTIONS,0001403161
24930,MENTIONS,0000789019
24936,MENTIONS,0001326380
24937,MENTIONS,0001318605
24939,MENTIONS,0001326380
25021,MENTIONS,0001090727
25023,MENTIONS,0000732717
25034,MENTIONS,0001048911
25036,MENTIONS,0001660134
25045,MENTIONS,0000033185
25063,MENTIONS,0000093410
25087,MENTIONS,0000882184
25095,MENTIONS,0000001750
25104,MENTIONS,0000073309
25105,MENTIONS,0000820313
25118,MENTIONS,0001022079
25118,MENTIONS,0000313143
25155,MENTIONS,
25155,MENTIONS,0000039899
25164,MENTIONS,0001318605
25165,MENTIONS,0001958086
25165,MENTIONS,0000073756
25172,MENTIONS,0001286681
25174,MENTIONS,0001286681
25174,MENTIONS,0000901491
25194,MENTIONS,0000715957
25194,MENTIONS,0000936340
25194,MENTIONS,0000753308
25194,MENTIONS,0000072903
25199,MENTIONS,0001573516
25203,MENTIONS,0001688568
25251,MENTIONS,0000023217
25251,MENTIONS,0000104169
25253,MENTIONS,0000320193
25254,MENTIONS,0000320193
25254,MENTIONS,0001018724
25255,MENTIONS,0000012927
25255,MENTIONS,0000018230
25255,MENTIONS,0001283699
25255,MENTIONS,0001336917
25258,MENTIONS,0001744489
25258,MENTIONS,0000929008
25261,MENTIONS,0000012927
25261,MENTIONS,0000018230
25263,MENTIONS,0000796343
25264,MENTIONS,0000882095
25265,MENTIONS,0000006201
25265,MENTIONS,0000040545
25268,MENTIONS,0001261333
25269,MENTIONS,0000793952
25269,MENTIONS,0000063754
25269,MENTIONS,0000829224
25271,MENTIONS,0000006951
25271,MENTIONS,0001413329
25283,MENTIONS,0000002488
25283,MENTIONS,0000829224
25284,MENTIONS,0000804328
25285,MENTIONS,
25288,MENTIONS,0000882095
25290,MENTIONS,0000320193
25291,MENTIONS,0001744489
25297,MENTIONS,0000012927
25297,MENTIONS,0001744489
25303,MENTIONS,0000040545
25308,MENTIONS,0000006201
25310,MENTIONS,0000320193
25315,MENTIONS,0000882095
25315,MENTIONS,0000886982
25316,MENTIONS,0000789570
25316,MENTIONS,0000077476
25318,MENTIONS,0001286681
25319,MENTIONS,0000021665
25319,MENTIONS,0000886982
25322,MENTIONS,0001022079
25328,MENTIONS,0001341439
25329,MENTIONS,0001675149
25329,MENTIONS,0000006201
25329,MENTIONS,0000766421
25329,MENTIONS,0000350698
25329,MENTIONS,0000277948
25329,MENTIONS,0001751788
25329,MENTIONS,0000073309
25329,MENTIONS,0001413329
25329,MENTIONS,0000732717
25329,MENTIONS,0000100885
25337,MENTIONS,0001024305
25337,MENTIONS,0001744489
25343,MENTIONS,0000012927
25343,MENTIONS,0000829224
25345,MENTIONS,0001048911
25345,MENTIONS,0000040704
25345,MENTIONS,0000310158
25347,MENTIONS,0000766421
25347,MENTIONS,0000012927
25347,MENTIONS,0001744489
25347,MENTIONS,0000049071
25351,MENTIONS,0000732717
25351,MENTIONS,
25355,MENTIONS,0001646972
25357,MENTIONS,0000006201
25376,MENTIONS,0000026780
25393,MENTIONS,0001040971
25394,MENTIONS,0000318154
25395,MENTIONS,0000037785
25401,MENTIONS,0000940944
25424,MENTIONS,0000001750
25424,MENTIONS,0001623925
25431,MENTIONS,0001278027
25431,MENTIONS,0000927628
25431,MENTIONS,0001045810
25431,MENTIONS,0001113169
25432,MENTIONS,0000789019
25433,MENTIONS,0001108524
25433,MENTIONS,0001056696
25463,MENTIONS,0001525769
25478,MENTIONS,0000034088
25479,MENTIONS,0000789019
25498,MENTIONS,0000886982
25499,MENTIONS,0000886982
25502,MENTIONS,0000018230
25511,MENTIONS,0000831001
25540,MENTIONS,0000886982
25546,MENTIONS,0000315189
25560,MENTIONS,0000315189
25560,MENTIONS,0000043920
25560,MENTIONS,0000075677
25560,MENTIONS,0000091767
25566,MENTIONS,0000315189
25567,MENTIONS,0000315189
25570,MENTIONS,0000007084
25570,MENTIONS,0000315189
25573,MENTIONS,0001623925
25600,MENTIONS,0001403161
25611,MENTIONS,0001133421
25615,MENTIONS,0001133421
25618,MENTIONS,0001133421
25623,MENTIONS,0001133421
25631,MENTIONS,0001133421
25635,MENTIONS,0001133421
25643,MENTIONS,0001133421
25644,MENTIONS,0001133421
25662,MENTIONS,0001133421
25664,MENTIONS,0001133421
25668,MENTIONS,0001133421
25677,MENTIONS,0000012927
25677,MENTIONS,0001133421
25678,MENTIONS,0001133421
25679,MENTIONS,0001133421
25681,MENTIONS,0001133421
25689,MENTIONS,0000202058
25690,MENTIONS,0001133421
25697,MENTIONS,0000310158
25718,MENTIONS,0000006201
25718,MENTIONS,0000027904
25718,MENTIONS,0000100517
25721,MENTIONS,0000894405
25721,MENTIONS,0000085961
25737,MENTIONS,0000006201
25740,MENTIONS,0000006201
25741,MENTIONS,0000006201
25743,MENTIONS,0000006201
25744,MENTIONS,0000006201
25755,MENTIONS,0000001750
25762,MENTIONS,0000006201
25770,MENTIONS,0000766421
25792,MENTIONS,0001754301
25792,MENTIONS,0001413329
25799,MENTIONS,0001468174
25801,MENTIONS,0000315852
25810,MENTIONS,0000002488
25820,MENTIONS,0000040545
25820,MENTIONS,0000882095
25821,MENTIONS,0001408198
25833,MENTIONS,0001045810
25834,MENTIONS,0000012927
25834,MENTIONS,0000320187
25834,MENTIONS,0001133421
25835,MENTIONS,0001324404
25845,MENTIONS,0001058090
25850,MENTIONS,0000006201
25853,MENTIONS,0000006201
25855,MENTIONS,0000920760
25871,MENTIONS,0001633917
25882,MENTIONS,0000831001
25887,MENTIONS,0000886982
